time,V,alpha,q,theta,dVdt,dalphadt,dqdt,dthetadt,CL,CD,Cm,dele
11.38,31.419324310539395,0.13690404591335478,0.1406116187809999,0.17260505702049692,0.7422923833338679,0.08240974226294015,-0.0805325291261841,0.1406116187809999,1.1365215872573131,0.040588949282447544,-0.00799959966617867,-0.0393890999999999
11.4,31.434037779956295,0.13850912439447066,0.1389583876428504,0.17539966878761137,0.7292197169916925,0.07818341602299866,-0.086037250697243,0.1389583876428504,1.1432995207194734,0.040658020500173295,-0.008538405574225465,-0.0392635999999999
11.42,31.448487316451562,0.1400308391107533,0.1371967739873978,0.17816107454855598,0.7157220878880823,0.07401655284711545,-0.09041686261485068,0.1371967739873978,1.1495745844962884,0.04072242060354088,-0.008964798028213816,-0.0391863
11.44,31.462664463457056,0.1414703941082603,0.13534226170677116,0.1808872130695413,0.7018156539886938,0.06991435681091956,-0.09433504127305406,0.13534226170677116,1.1553799936833293,0.04078380055843867,-0.009344856650869753,-0.0390956
11.46,31.476560764404653,0.1428289934330493,0.1334103346930993,0.18357602311677804,0.6875358311366782,0.06588816901210343,-0.0977062257336344,0.1334103346930993,1.1607297501875193,0.04084189253075502,-0.00967026303404131,-0.0390037
11.48,31.490167762726205,0.14410784113117775,0.13141647683851163,0.18622544345647626,0.6729149310901155,0.061948352661986866,-0.1005637937167023,0.13141647683851163,1.1656408736079586,0.04089673288637829,-0.009944485005545074,-0.0389111
11.5,31.503480759941855,0.14530855247782423,0.12937402220023325,0.18883451971133147,0.6579681917083606,0.058099721253048686,-0.10332110356302344,0.12937402220023325,1.170140602500523,0.040949349851590794,-0.010208514546381185,-0.0387808
11.52,31.516490848948248,0.14643298928753698,0.12727923124366322,0.19140186937778964,0.6427259401147213,0.0543363500244618,-0.10602268429852277,0.12727923124366322,1.1742366571331302,0.04099993156078901,-0.010466794114676159,-0.0386085
11.54,31.52918979297161,0.14748273656942115,0.12513545779863516,0.19392581916273727,0.6272324639800135,0.05066256157471244,-0.108195052281658,0.12513545779863516,1.177926915419814,0.041047300199346264,-0.01067265269172863,-0.038442
11.56,31.5415746248764,0.14845973091668566,0.12294878743757627,0.19640597148406724,0.6115017663611998,0.04707746853415112,-0.11018092344775696,0.12294878743757627,1.1812335291635692,0.041092351567584104,-0.010860010981820177,-0.0382499
11.58,31.55364237752708,0.1493659089225392,0.1207253057329144,0.19884192875967183,0.5955599612910076,0.04358403222609525,-0.1118512634898006,0.1207253057329144,1.1841666289342363,0.04113478026582411,-0.011016217292057491,-0.038047
11.6,31.565390083788103,0.1502032071801907,0.11847109825707677,0.2012332934074439,0.5794265911400316,0.040183136414074394,-0.11333065510786045,0.11847109825707677,1.186742784496702,0.04117492569438781,-0.011153615662094274,-0.0378233
11.62,31.576814776523936,0.150973562282849,0.11619225058249083,0.2035796678452761,0.5631294674122073,0.036878290986984474,-0.11442119309767569,0.11619225058249083,1.1889703672449408,0.041212308253596806,-0.011252795595624275,-0.0376003
11.64,31.58791348859904,0.151678910823723,0.11389484828158378,0.2058806544910613,0.5466860232390833,0.03366972380539135,-0.11532648132536405,0.11389484828158378,1.1908679326419516,0.04124746754377264,-0.011333857793659925,-0.0373603
11.66,31.59868325287787,0.15232118939602143,0.11158497692678349,0.20813585576269178,0.5301190086087405,0.03055935345896804,-0.11604235043758644,0.11158497692678349,1.192448750665642,0.041280415365236876,-0.011396438289611996,-0.0371059
11.68,31.609121102224883,0.15290233459295322,0.10926872209051716,0.2103448740780604,0.5134577007904688,0.027551169193877012,-0.11630991150961452,0.10926872209051716,1.1937196362607114,0.04131051871831108,-0.011415172586187634,-0.0368645
11.7,31.61922414726173,0.15342426930531136,0.10695255908336257,0.21250730274545548,0.49673516157935194,0.024650693179502026,-0.11572139026964166,0.10695255908336257,1.1946838378645874,0.041336767041517765,-0.011350155759279418,-0.036678
11.72,31.628991792186316,0.15388903991880382,0.1046474919885489,0.21462320503528243,0.4799459210657392,0.02185561307315448,-0.11523710457008843,0.1046474919885489,1.195382785911836,0.041361589436670954,-0.011295676293233727,-0.0364562
11.74,31.63842189784178,0.15429902939926135,0.1023416122340275,0.21669315473415401,0.46309586945891135,0.019149646769426487,-0.11525328010720938,0.1023416122340275,1.1958301443280381,0.041386121005369716,-0.011290528348546776,-0.0361591999999999
11.76,31.64751438780842,0.15465582255895877,0.1000323708298476,0.2187169877331281,0.4462113767856013,0.016531509367567254,-0.11538172221265136,0.1000323708298476,1.1960220394126855,0.04140943872491731,-0.011296616942357146,-0.0358249999999999
